127.0.0.1 - - [18/Oct/2019:11:13:32 +0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:03:08 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:03:09 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:03:11 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 300552
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:03:26 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 34469
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:03:39 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 300537
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:03:55 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 34469
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:04:01 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 9141
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:04:02 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 301042
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:04:15 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 197588
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:04:17 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270942
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:04:19 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 300553
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:48 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:48 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:48 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:48 +0200] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 200 46702
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:48 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:48 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:48 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:49 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:50 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:12:05:53 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 300564
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:03 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 592
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 8427
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:04 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 6140
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:06 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 650
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:06 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:06 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:06 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:06 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:06 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:06 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:06 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:07 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:09 +0200] "GET /ProgrammaBiennale2020/m/Procedure?init=true HTTP/1.1" 200 20816
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:09 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:09 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:09 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:09 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:09 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:09 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:10 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:14:51:12 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 300564
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:22 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Modules.displayAllModulesList.dwr HTTP/1.1" 200 178
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:25 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 8427
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:26 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:26 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:26 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:26 +0200] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:26 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:26 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:26 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:26 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 6140
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:28 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 650
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:28 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:28 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:28 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:28 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:28 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:28 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:28 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:29 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:31 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Modules.displayAllModulesList.dwr HTTP/1.1" 200 14953
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:35 +0200] "GET /ProgrammaBiennale2020/m/TipologiaVoceQuadroEconomico?init=true HTTP/1.1" 200 21080
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:35 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:35 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:35 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:35 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:35 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:35 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:35 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 79390
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:38 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 30323
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:40 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 71548
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:43 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 17755
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:47 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 7028
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:57 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 6988
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:32:59 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 9355
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:07 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 6830
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:15 +0200] "GET /ProgrammaBiennale2020/m/Procedure?init=true HTTP/1.1" 200 20816
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:15 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:15 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:15 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:15 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:15 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:16 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:16 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:33:19 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 300564
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:41:27 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 500 9154
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:41:27 +0200] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:12 +0200] "GET /ProgrammaBiennale2020/m/TipologiaVoceQuadroEconomico HTTP/1.1" 200 21070
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:12 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:13 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 79046
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:15 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 70862
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:26 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 17775
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:29 +0200] "GET /ProgrammaBiennale2020/m/ElencoProcedureProgramma?init=true HTTP/1.1" 200 21030
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:29 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:29 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:29 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:29 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:29 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:29 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:29 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 84528
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:42:33 +0200] "GET /ProgrammaBiennale2020/m/Procedure?init=true HTTP/1.1" 500 9154
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:18 +0200] "GET /ProgrammaBiennale2020/m/Procedure?init=true HTTP/1.1" 200 20816
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:18 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:18 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:19 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:19 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:19 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:19 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:20 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:24 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 245350
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:47 +0200] "GET /ProgrammaBiennale2020/m/Procedure?init=true HTTP/1.1" 200 20816
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:47 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:47 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:47 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:47 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:47 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:48 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:48 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:43:50 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 245350
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:21 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:21 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:21 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:21 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:21 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:21 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:21 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:22 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 270944
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:45:27 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 306625
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:46:16 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 33782
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:46:27 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 6013
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:47:14 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 6077
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:47:25 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 9152
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:47:28 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 8124
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:47:48 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 321925
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:50:05 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 19004
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:56:28 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 321423
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:56:32 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 15748
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:56:33 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 15740
0:0:0:0:0:0:0:1 - - [18/Oct/2019:15:56:34 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 15728
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:25 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 500 9118
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:42 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:42 +0200] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 200 46702
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:42 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
